userId,itemid,rating,timestamp
220,1265,4,970499160
220,1258,2,970510984
220,1249,4,971390382
220,1247,5,970504789
220,1245,4,970499174
220,1230,4,986913520
220,1225,4,970527584
220,1221,5,982598163
220,1220,5,970517479
220,1219,5,982598448
220,1213,5,982598163
220,1208,3,970581901
220,1204,5,979053869
220,1200,4,970503990
220,1148,5,970498121
220,1100,1,970501845
220,1092,2,970501158
220,1090,5,986242417
220,1089,4,970498236
220,1079,4,970507667
220,1059,4,970525373
220,1056,5,970503606
220,1037,3,970503606
220,1035,2,975086737
220,1027,3,970503733
220,991,4,970501074
220,924,4,986242365
220,923,3,988580894
220,912,4,970497359
220,910,5,970507613
220,908,4,975086737
220,904,2,975512481
220,903,4,981570884
220,898,5,983223766
220,858,5,986913482
220,832,3,970500906
220,824,3,970498121
220,804,3,970508839
220,780,3,970525064
220,778,5,970509273
220,750,4,986242389
220,745,5,970515718
220,733,3,970525276
220,665,2,970595600
220,648,4,970504346
220,637,2,970502087
220,608,5,970498170
220,597,3,970500694
220,595,4,975512038
220,593,4,970498143
220,590,4,970594948
220,589,4,970595408
220,588,3,970515737
220,586,1,970501884
220,539,2,970508429
220,537,1,970508020
220,527,5,982598448
220,500,3,970503675
220,481,4,970501625
220,480,2,970503606
220,468,4,970501106
220,454,3,970499391
220,441,2,975512249
220,434,3,970504395
220,427,1,970502492
220,377,3,970504173
220,370,3,970502087
220,367,4,970500819
220,357,4,970500047
220,356,4,970500060
220,350,3,970500624
220,345,4,970499809
220,344,1,970501550
220,337,4,970499391
220,319,5,970499216
220,308,4,970498562
220,307,4,970499809
220,306,4,970498867
220,296,5,970595346
220,293,5,982598447
220,282,4,970501534
220,272,5,970503636
220,260,5,986676501
220,231,2,970501776
220,208,2,970501818
220,110,4,970498296
220,62,4,970516338
220,36,4,970499031
220,34,4,970498215
220,17,5,982598447
220,16,5,970594863
220,1,2,970498319
221,1917,3,1111551492
221,1485,4,1111551648
221,1380,2.5,1111551634
221,1258,3,1111551530
221,1101,3,1111551533
221,832,3,1111551566
221,466,2,1111551586
221,432,2,1111551553
221,315,1,1111551662
221,173,2.5,1111551557
221,172,2.5,1111551643
221,163,2.5,1111551631
221,112,3,1111551574
221,16,3,1111551518
222,1942,4,960920116
222,1941,5,960920068
222,1940,5,960920116
222,1939,5,960920068
222,1938,3,960920116
222,1936,5,960920116
222,1935,5,960920116
222,1097,4,960919368
222,1032,3,960919866
222,1022,3,960919912
222,1019,4,960919783
222,956,4,960920135
222,953,3,960920116
222,946,4,960920068
222,943,5,960920116
222,940,5,960919368
222,938,5,960919866
222,935,4,960919866
222,923,4,960920068
222,912,5,960920068
222,901,5,960919866
222,900,5,960919866
222,899,5,960919866
222,229,4,960919368
223,1393,5,856532572
223,1359,2,856532626
223,1356,5,856532274
223,1183,5,856532598
223,1073,4,856532203
223,832,5,856532308
223,805,4,856532274
223,802,4,856532308
223,788,3,856532244
223,786,5,856532203
223,780,3,856532132
223,736,3,856532133
223,733,5,856532203
223,731,3,856532691
223,662,3,856532573
223,653,2,856532244
223,648,3,856532133
223,640,3,856532399
223,628,4,856532274
223,613,5,856532598
223,608,5,856532203
223,494,5,856532203
223,376,3,856532244
223,260,5,856532244
223,141,3,856532133
223,113,2,856532642
223,102,3,856532509
223,86,5,856532509
223,81,3,856532544
223,62,4,856532133
223,41,4,856532349
223,36,4,856532203
223,32,4,856532132
223,7,3,856532203
223,6,4,856532203
223,5,4,856532203
224,1405,4,852123396
224,999,4,844524290
224,736,4,844524239
224,698,3,828214012
224,671,4,844524239
224,640,3,828213150
224,628,4,845813971
224,627,4,845813991
224,608,5,828213150
224,588,5,828214011
224,555,4,828214012
224,553,5,828214012
224,494,4,828213150
224,468,4,828214012
224,452,4,828214012
224,435,3,828214011
224,427,3,828214011
224,410,4,828214011
224,380,4,828214012
224,348,5,828214011
224,347,5,828214011
224,344,4,828214011
224,339,4,828214012
224,337,4,828214012
224,335,4,828214012
224,334,3,828214012
224,329,4,828214012
224,314,4,828214012
224,308,4,828214012
224,307,4,828214012
224,306,4,828214012
224,305,4,828214012
224,302,4,828214012
224,299,4,828214012
224,296,5,828214012
224,288,5,828214012
224,272,4,828214012
224,265,4,828214012
224,260,4,828214012
224,253,4,828214012
224,249,4,828214012
224,247,4,828214012
224,242,4,828214012
224,235,5,828214012
224,233,5,828214012
224,232,4,828214012
224,223,5,828214011
224,213,5,828214011
224,193,4,828214012
224,175,5,828214012
224,173,4,828214012
224,165,4,828214012
224,162,5,828214011
224,158,5,828214011
224,154,4,828214011
224,153,4,828214011
224,151,4,828214012
224,150,5,828214011
224,149,5,828214011
224,125,4,830633279
224,110,5,828214011
224,103,4,828213150
224,100,4,828213150
224,95,3,828213150
224,94,4,830633251
224,85,4,828213150
224,82,4,845813990
224,58,3,828213150
224,55,4,839010002
224,52,4,828213150
224,50,4,828214012
224,47,4,828214012
224,43,4,828213150
224,36,5,830633234
224,35,4,828213150
224,34,5,828214011
224,32,5,828213150
224,30,4,828786667
224,29,4,839010002
224,28,5,828213150
224,25,4,828213150
224,21,4,828213150
224,17,5,828213150
224,16,5,828213150
224,10,3,830633216
224,6,5,828213150
224,2,4,828213150
224,1,4,828213150
225,724,4,845565888
225,661,3,845565888
225,595,5,845565739
225,593,4,845565739
225,592,3,845565685
225,590,5,845565685
225,589,5,845565822
225,588,5,845565714
225,480,5,845565795
225,457,5,845565739
225,454,3,845565822
225,410,3,845565857
225,380,4,845565686
225,367,5,845565857
225,364,4,845565822
225,356,5,845565783
225,344,4,845565714
225,329,4,845565783
225,316,4,845565739
225,296,3,845565686
225,253,5,845565809
225,231,3,845565739
225,208,4,845565809
225,185,3,845565809
225,153,4,845565714
225,150,4,845565685
225,110,4,845565809
225,47,5,845565857
226,673,1.5,1243762077
226,531,1.5,1243762124
226,318,4,1243762758
227,1021,4.5,1243752088
227,283,4,1243752077
227,23,4,1243762079
227,7,5,1243762078
228,1682,3.5,1449332697
228,1580,5,1449332499
228,1527,5,1449332419
228,1517,5,1449332778
228,1291,5,1449332356
228,1270,5,1449332622
228,1220,5,1449334010
228,1210,5,1449332347
228,1200,5,1449332374
228,1198,5,1449332258
228,1197,5,1449332705
228,1196,5,1449332248
228,1036,4,1449332361
228,589,5,1449332363
228,480,5,1449332387
228,380,2.5,1449332391
228,370,5,1449333925
228,260,5,1449332254
229,1680,3.5,1277402911
229,1287,5,1277402505
229,1283,4,1277403324
229,1262,4.5,1277403372
229,1250,4.5,1277403287
229,1221,4.5,1277403320
229,1207,4.5,1277403376
229,1193,4.5,1277403389
229,1172,4.5,1277402495
229,1042,3.5,1277402475
229,1035,5,1277403675
229,953,4.5,1277403301
229,920,4.5,1277403663
229,904,4,1277403392
229,858,4,1277403365
229,468,3.5,1277402549
229,372,3,1277402492
230,1961,5,1424847304
230,1884,5,1424847168
230,1784,5,1424846925
230,1732,5,1424846972
230,1704,4,1424846798
230,1682,5,1424847259
230,1673,5,1424847299
230,1285,4,1424847283
230,1265,4,1424847026
230,1259,5,1424846902
230,1206,3,1424847128
230,1197,4,1424846895
230,1089,5,1424847112
230,778,4,1424847123
230,608,4.5,1424847191
230,593,4,1424846876
230,555,5,1424847059
230,356,5,1424846892
230,318,4.5,1424846788
230,293,5,1424846921
230,223,3.5,1424847209
231,1834,4,977005540
231,1625,3,977004941
231,1617,3,977005387
231,1267,5,977005429
231,1252,3,977005387
231,1240,5,977005465
231,1221,4,977004941
231,1213,5,977005223
231,1200,3,977005465
231,1193,4,977004875
231,1089,4,977005429
231,912,3,977004911
231,908,4,977005387
231,904,5,977005465
231,903,4,977005465
231,608,5,977005223
231,593,3,977005387
231,357,4,977004911
231,296,5,977005223
231,111,4,977005465
231,50,5,977005387
232,2001,4,955089551
232,2000,4,955086853
232,1968,5,955090155
232,1967,5,955088397
232,1965,5,955090612
232,1964,3,955086203
232,1962,3,955092879
232,1961,3,955092905
232,1960,4,955085465
232,1959,4,955093879
232,1958,4,955091261
232,1957,5,955093160
232,1956,3,955092931
232,1955,3,955093231
232,1953,5,955092749
232,1952,5,955093017
232,1950,2,955086164
232,1949,5,955092541
232,1948,5,955089998
232,1944,4,955085465
232,1942,4,955092663
232,1941,4,955093684
232,1940,5,955092839
232,1939,5,955085390
232,1935,5,955084805
232,1931,5,955088071
232,1925,5,955086033
232,1923,5,955090442
232,1918,3,955089578
232,1894,4,955091436
232,1885,4,955090226
232,1876,4,955087069
232,1827,5,955092224
232,1810,4,955093447
232,1772,4,955087713
232,1735,4,955084955
232,1721,4,955093684
232,1711,5,955086367
232,1704,4,955092720
232,1703,4,955091578
232,1693,5,955093183
232,1690,4,955087343
232,1682,3,955092956
232,1676,3,955087016
232,1663,4,955090253
232,1646,4,955091870
232,1617,4,955086203
232,1614,4,955091643
232,1610,4,955086786
232,1608,4,955087343
232,1597,5,955086367
232,1590,4,955086434
232,1587,5,955087200
232,1580,5,955086826
232,1569,4,955090919
232,1562,5,955087861
232,1552,3,955088368
232,1544,4,955087283
232,1541,4,955091192
232,1527,4,955087200
232,1513,5,955091192
232,1500,5,955089466
232,1485,4,955091068
232,1459,2,955086367
232,1455,5,955090226
232,1441,4,955091015
232,1419,5,955092720
232,1411,5,955092663
232,1409,3,955091364
232,1408,5,955085902
232,1401,5,955093282
232,1396,4,955089443
232,1395,4,955090552
232,1394,4,955089938
232,1393,4,955092784
232,1391,3,955086033
232,1388,3,955087638
232,1387,5,955086757
232,1381,3,955084521
232,1380,3,955090687
232,1377,4,955087200
232,1376,4,955086826
232,1375,5,955088228
232,1374,3,955086889
232,1373,4,955087688
232,1372,4,955087130
232,1371,4,955088437
232,1370,4,955087069
232,1358,5,955092479
232,1356,5,955088187
232,1333,2,955084884
232,1307,4,955089975
232,1305,5,955093398
232,1304,5,955086527
232,1303,5,955088041
232,1302,5,955092931
232,1300,5,955092565
232,1299,5,955085423
232,1298,5,955086033
232,1296,4,955093644
232,1295,4,955092956
232,1293,5,955092635
232,1292,5,955089938
232,1291,4,955088071
232,1289,4,955085839
232,1288,5,955092905
232,1287,4,955086697
232,1286,4,955093965
232,1285,4,955090442
232,1284,4,955084721
232,1282,5,955088735
232,1278,5,955089859
232,1276,4,955089788
232,1275,4,955087200
232,1273,5,955090035
232,1272,5,955085867
232,1271,5,955093345
232,1270,5,955089827
232,1266,5,955086527
232,1265,4,955089893
232,1264,5,955086203
232,1263,5,955085867
232,1262,4,955085465
232,1261,4,955088123
232,1259,4,955088041
232,1256,4,955085390
232,1254,5,955088041
232,1253,5,955092839
232,1252,5,955086164
232,1251,1,955092879
232,1250,4,955085423
232,1246,5,955092931
232,1245,5,955092749
232,1244,3,955090035
232,1243,5,955084581
232,1242,5,955085839
232,1240,3,955084805
232,1238,4,955090226
232,1237,5,955092359
232,1235,4,955090035
232,1234,4,955089337
232,1233,5,955085423
232,1230,1,955089788
232,1228,4,955092541
232,1227,5,955089443
232,1226,2,955090580
232,1225,5,955092359
232,1224,5,955085423
232,1222,5,955085867
232,1221,5,955086697
232,1220,4,955087091
232,1217,5,955085390
232,1214,5,955086726
232,1213,4,955092479
232,1212,4,955086164
232,1211,5,955090253
232,1210,4,955085902
232,1209,4,955086564
232,1208,5,955085839
232,1207,5,955092599
232,1204,5,955085390
232,1203,5,955092635
232,1201,4,955086564
232,1198,4,955084521
232,1197,4,955086726
232,1196,4,955085465
232,1194,5,955090987
232,1193,5,955092436
232,1186,4,955093160
232,1183,5,955085936
232,1179,4,955089364
232,1178,4,955092410
232,1173,1,955094314
232,1172,2,955090106
232,1171,1,955090297
232,1162,4,955090106
232,1161,5,955093506
232,1136,5,955084521
232,1135,4,955091411
232,1132,4,955092663
232,1131,5,955093253
232,1127,4,955085015
232,1125,5,955090637
232,1124,1,955093913
232,1120,5,955093607
232,1103,4,955093017
232,1101,5,955087069
232,1099,4,955092697
232,1097,4,955088897
232,1095,4,955093061
232,1094,5,955085838
232,1092,4,955086367
232,1091,4,955091919
232,1090,5,955093017
232,1089,5,955089364
232,1086,3,955086203
232,1084,5,955089364
232,1081,3,955084924
232,1080,3,955090186
232,1079,5,955089938
232,1078,3,955085965
232,1073,3,955088187
232,1066,5,955089859
232,1059,4,955092879
232,1037,5,955087713
232,1036,5,955086826
232,1032,5,955088735
232,1022,4,955088673
232,1020,5,955091105
232,1019,5,955088291
232,1017,3,955088998
232,1014,4,955089212
232,1013,4,955089040
232,1010,1,955091192
232,984,5,955091192
232,973,4,955092599
232,971,2,955092635
232,970,5,955090665
232,969,5,955085936
232,961,5,955093825
232,955,4,955090273
232,954,5,955084884
232,953,4,955092663
232,952,3,955088123
232,951,4,955089729
232,949,2,955092697
232,948,2,955093709
232,946,3,955085965
232,945,4,955089788
232,944,4,955092811
232,943,5,955093560
232,940,5,955086697
232,936,4,955090665
232,926,4,955092436
232,924,1,955086203
232,923,5,955092359
232,921,4,955089975
232,920,4,955085465
232,919,4,955088041
232,913,4,955086164
232,912,4,955084581
232,911,4,955086203
232,910,2,955089364
232,909,1,955089938
232,908,3,955092410
232,905,5,955089938
232,904,3,955086203
232,903,3,955086164
232,902,4,955093253
232,898,5,955090333
232,888,4,955088735
232,858,5,955086697
232,848,2,955093207
232,838,5,955090637
232,801,4,955088998
232,788,3,955091302
232,780,3,955086033
232,778,5,955093134
232,761,4,955088507
232,750,4,955085423
232,736,4,955087308
232,733,4,955088228
232,720,5,955088635
232,715,4,955093684
232,707,5,955089613
232,674,3,955088437
232,653,4,955087069
232,647,3,955085994
232,610,4,955086889
232,608,5,955089337
232,599,2,955086564
232,597,2,955084992
232,596,5,955088700
232,595,4,955088897
232,594,5,955088700
232,593,5,955092379
232,592,5,955086825
232,590,5,955086595
232,589,3,955084924
232,588,5,955088673
232,587,4,955090950
232,580,4,955093756
232,552,3,955087496
232,551,4,955090720
232,539,5,955091068
232,537,5,955091503
232,534,5,955092905
232,531,5,955088998
232,529,4,955092879
232,527,4,955085423
232,521,5,955089638
232,520,4,955091901
232,518,4,955091870
232,517,4,955087200
232,515,5,955093989
232,514,5,955090580
232,509,4,955093282
232,505,3,955092085
232,502,1,955087861
232,500,4,955091142
232,480,5,955086927
232,475,5,955093253
232,474,4,955086757
232,473,1,955091760
232,468,4,955091142
232,466,3,955086058
232,463,4,955089443
232,458,4,955086621
232,454,5,955093134
232,444,4,955091578
232,441,2,955090459
232,440,4,955090442
232,432,4,955086643
232,428,4,955093560
232,421,2,955088228
232,420,2,955087810
232,417,5,955090253
232,412,5,955092697
232,405,3,955087888
232,383,4,955086621
232,381,3,955093560
232,379,4,955087496
232,377,4,955086786
232,370,4,955091737
232,368,4,955086595
232,367,5,955089484
232,357,5,955090612
232,356,3,955085994
232,350,5,955086305
232,345,5,955085082
232,329,4,955087039
232,317,1,955089040
232,316,4,955087429
232,314,5,955088162
232,296,5,955089364
232,282,4,955093785
232,275,1,955091783
232,265,5,955084805
232,261,5,955093421
232,260,5,955086726
232,253,5,955094114
232,252,4,955091068
232,235,5,955090106
232,224,5,955090687
232,216,4,955091261
232,208,4,955088485
232,164,5,955086305
232,153,4,955087749
232,151,2,955085936
232,150,4,955092811
232,141,3,955091364
232,126,3,955088485
232,111,5,955092541
232,110,5,955086825
232,105,4,955093134
232,102,2,955091997
232,100,5,955094079
232,95,4,955087429
232,62,5,955093709
232,50,5,955089337
232,32,5,955093134
232,25,1,955092749
232,17,5,955092905
232,11,4,955090745
232,1,3,955088635
233,1432,3,854483044
233,1427,3,854482386
233,1356,3,854481818
233,1183,4,854482094
233,1073,3,854481668
233,1061,3,854482028
233,1049,3,854482128
233,1006,3,854482155
233,991,3,854482185
233,839,3,854481931
233,836,3,854482094
233,832,3,854481871
233,805,3,854481818
233,802,3,854481871
233,798,3,854482215
233,780,4,854481605
233,762,3,854481818
233,736,3,854481605
233,733,3,854481667
233,707,3,854481904
233,648,3,854481605
233,612,3,854482094
233,608,5,854481667
233,494,3,854481668
233,376,3,854481720
233,141,4,854481605
233,140,3,854481818
233,100,3,854481871
233,95,3,854481605
233,86,3,854481964
233,79,3,854481818
233,58,3,854481720
233,17,5,854481605
233,14,3,854481720
233,7,3,854481668
233,3,3,854481667
234,1994,3.5,1213807909
234,1961,5,1213808787
234,1747,4.5,1213807884
234,1704,5,1213808776
234,1653,4,1213850048
234,1580,4,1213808563
234,1527,4.5,1213809053
234,1517,4,1213809124
234,1288,2.5,1213850711
234,1278,4,1213850783
234,1265,2.5,1213808817
234,1258,4.5,1213849887
234,1256,5,1213850734
234,1253,5,1213807978
234,1247,5,1213850812
234,1235,5,1213851075
234,1223,4,1213850249
234,1210,4.5,1213808471
234,1207,4,1213850391
234,1197,4,1213808825
234,1196,4,1213850207
234,1148,4,1213850220
234,1136,4,1213808935
234,1097,4,1213808791
234,1080,4.5,1213850599
234,1073,4.5,1213808850
234,1009,2.5,1213808119
234,953,4,1213850929
234,745,4,1213850214
234,720,3.5,1213807932
234,661,3.5,1213807874
234,595,3.5,1213808800
234,541,4,1213850399
234,500,4,1213808838
234,480,3.5,1213808468
234,367,2.5,1213812189
234,356,4,1213808418
234,344,2.5,1213808811
234,260,4.5,1213808478
235,2001,3.5,1111557895
235,1968,4,1111625400
235,1923,5,1111625545
235,1777,4,1111558040
235,1721,5,1112684853
235,1682,5,1111625561
235,1625,5,1111557910
235,1617,5,1112684850
235,1610,4.5,1111625466
235,1569,4,1113184939
235,1513,3.5,1111558190
235,1479,4,1113185192
235,1380,4,1111557859
235,1307,4,1111558142
235,1271,5,1111625338
235,1270,4.5,1111625478
235,1246,4.5,1111625308
235,1207,4.5,1113184787
235,1183,2.5,1113184347
235,1079,5,1113184284
235,1073,4.5,1112684831
235,1059,3.5,1111558201
235,1035,5,1113184771
235,1030,4,1112683857
235,1028,5,1113184765
235,920,5,1113184517
235,919,5,1113184252
235,832,4.5,1111557824
235,805,4,1111557865
235,802,4.5,1113184569
235,780,1.5,1112684742
235,733,4.5,1111624806
235,708,4,1113184332
235,648,5,1112684775
235,628,5,1111624825
235,608,4,1112684762
235,597,3.5,1112684800
235,593,3.5,1112684720
235,592,4.5,1112684726
235,590,4.5,1112684729
235,588,4.5,1112684754
235,587,4.5,1112684820
235,552,3.5,1111557887
235,539,3.5,1112684824
235,527,2.5,1112684757
235,500,4.5,1112684805
235,457,5,1111625394
235,380,4,1112684736
235,377,4.5,1112684769
235,376,3.5,1113184553
235,357,4.5,1112684826
235,356,5,1111558324
235,345,3.5,1113184836
235,342,3,1111557878
235,339,3,1111558147
235,318,5,1111625666
235,296,4.5,1112684715
235,292,5,1112684815
235,261,3,1113184861
235,237,5,1112683901
235,236,4,1113184650
235,225,4.5,1113184522
235,222,4.5,1113185196
235,161,4.5,1111558307
235,141,3.5,1112684837
235,110,2.5,1111625366
235,62,4.5,1112684858
235,50,5,1111624791
235,48,3,1111557883
235,47,3,1111625682
235,11,3.5,1111558168
235,6,4,1111625738
235,5,4.5,1113184535
236,2000,0.5,1109968738
236,1945,4.5,1109969660
236,1809,4.5,1109969436
236,1721,2.5,1109968614
236,1693,3,1109970511
236,1676,4.5,1109968758
236,1617,2.5,1109968618
236,1387,4.5,1109970492
236,1354,2.5,1109968435
236,1348,4,1109967681
236,1345,4,1109967845
236,1344,4,1109969595
236,1333,4.5,1109970388
236,1305,4.5,1109967832
236,1293,3,1109968414
236,1291,4,1109970489
236,1281,5,1109967179
236,1260,5,1109967631
236,1252,4.5,1109966498
236,1251,5,1109967728
236,1250,3.5,1109966538
236,1248,4.5,1109967666
236,1244,5,1109966673
236,1237,5,1109967103
236,1230,5,1109970725
236,1222,3.5,1109968727
236,1219,4.5,1109968032
236,1217,5,1109971090
236,1214,4,1109968641
236,1212,4,1109967947
236,1210,3,1109968570
236,1209,4.5,1109970597
236,1208,5,1109968111
236,1206,4.5,1109968692
236,1199,5,1109969478
236,1198,4,1109970484
236,1196,3.5,1109968568
236,1178,5,1109967629
236,1136,4,1109968653
236,1097,3.5,1109970487
236,1086,3.5,1109969503
236,1036,3.5,1109968647
236,969,4,1109970857
236,955,5,1109967198
236,954,4,1109969418
236,951,4.5,1109967224
236,946,5,1109969559
236,945,4,1109970866
236,943,4.5,1109970939
236,942,4.5,1109970960
236,936,5,1109969439
236,933,4,1109970393
236,931,3.5,1109970400
236,930,5,1109967261
236,928,4,1109967251
236,926,4.5,1109968066
236,924,5,1109970618
236,923,4.5,1109967953
236,922,4.5,1109968315
236,915,3.5,1109970877
236,913,4,1109967997
236,912,4,1109968050
236,910,5,1109968082
236,909,4.5,1109969375
236,908,4.5,1109967977
236,904,5,1109966481
236,903,5,1109966545
236,899,4.5,1109966580
236,898,3,1109968421
236,841,4,1109967830
236,780,2,1109969720
236,750,5,1109971087
236,599,4.5,1109968086
236,593,4,1109968524
236,590,3,1109968536
236,588,3.5,1109969735
236,541,4.5,1109968643
236,527,3.5,1109968548
236,500,2.5,1109968588
236,480,3,1109968531
236,431,4,1109966648
236,364,3,1109968579
236,296,3,1109968527
236,273,2,1109968457
236,260,3,1109968540
236,111,4.5,1109968034
236,47,2.5,1109968576
236,32,4,1109968555
236,30,4.5,1109969948
236,10,3,1109969756
236,7,3.5,1109968699
236,6,3,1109968623
237,2001,3,1102009379
237,1777,3,1102009415
237,1674,3,1102009392
237,1673,4,1102009372
237,1408,1,1102009348
237,1372,3.5,1102009356
237,1320,2,1102009364
237,1285,4,1102009408
237,1270,4,1102009692
237,1210,3.5,1102009641
237,1198,3.5,1102009688
237,1196,4.5,1102009679
237,1084,4,1102009369
237,780,2,1102009630
237,608,5,1102009653
237,595,3.5,1102009669
237,593,4,1102009537
237,592,3,1102009606
237,590,1,1102009608
237,589,2.5,1102009625
237,588,3.5,1102009646
237,380,2.5,1102009621
237,364,3.5,1102009685
237,345,4,1102009339
237,344,2.5,1102009661
237,329,2.5,1102009690
237,318,4.5,1102009616
237,316,2,1102009670
237,296,4.5,1102009524
237,292,3.5,1102009703
237,272,4.5,1102009412
237,260,4,1102009618
237,198,4,1102009385
237,153,2.5,1102009658
237,110,1.5,1102009612
237,32,2,1102009650
237,1,3,1102009632
238,1721,4.5,1459365489
238,1682,5,1459365433
238,1307,4.5,1459365437
238,1265,3.5,1459365485
238,1246,4,1459365432
238,1203,3,1459365520
238,593,3.5,1459365430
238,527,3,1459365348
238,480,3.5,1459368104
238,356,4.5,1459365351
238,318,3.5,1459365344
238,231,3,1459368758
239,2000,4,991858188
239,1968,5,991857873
239,1923,4,991858247
239,1918,4,991862159
239,1894,4,991862715
239,1784,5,991858341
239,1777,5,991858247
239,1713,3,991860829
239,1711,3,991860676
239,1689,4,991862159
239,1680,5,991855174
239,1663,5,991858449
239,1641,4,991858113
239,1593,2,991862216
239,1580,4,991859417
239,1566,4,991860829
239,1513,2,991861948
239,1500,5,991857939
239,1495,1,991857762
239,1485,3,991860754
239,1476,4,991858577
239,1468,3,991862945
239,1456,2,991859326
239,1440,3,991862789
239,1431,3,991862983
239,1409,3,991862044
239,1394,4,991857902
239,1391,4,991862130
239,1380,5,991860952
239,1307,5,991857987
239,1297,4,991858577
239,1288,4,991857902
239,1278,5,991857939
239,1265,4,991858039
239,1259,4,991857857
239,1220,4,991858555
239,1215,4,991859364
239,1210,5,991855174
239,1197,5,991857857
239,1135,4,991861210
239,1097,4,991855128
239,1091,3,991862882
239,1077,4,991858403
239,1073,3,991858207
239,1060,5,991857902
239,1042,4,991858555
239,1021,3,991862855
239,1016,3,991862190
239,1010,3,991855128
239,1007,4,991862264
239,934,4,991859388
239,915,5,991858469
239,910,4,991858010
239,892,4,991858523
239,852,4,991862069
239,837,5,991860611
239,830,3,991862027
239,785,4,991860873
239,762,3,991863117
239,733,4,991857646
239,725,3,991862111
239,719,3,991862620
239,708,5,991859417
239,688,2,991863270
239,673,4,991862945
239,656,3,991862945
239,588,5,991858143
239,587,4,991860611
239,551,4,991855174
239,543,5,991858523
239,542,1,991862242
239,539,3,991860657
239,532,3,991859417
239,520,4,991862913
239,516,4,991861141
239,514,4,991855174
239,500,4,991860998
239,497,5,991858341
239,489,2,991863270
239,486,3,991862715
239,485,3,991863117
239,476,4,991858087
239,457,3,991855128
239,440,4,991858227
239,435,3,991862480
239,433,4,991862789
239,432,4,991863057
239,429,5,991862309
239,420,3,991863153
239,413,4,991862649
239,410,3,991861948
239,387,4,991862830
239,380,4,991860692
239,378,4,991860635
239,372,4,991860635
239,368,5,991860952
239,367,4,991860580
239,356,5,991858310
239,353,4,991857646
239,339,4,991860848
239,327,4,991857762
239,317,3,991862159
239,289,5,991860829
239,276,3,991862789
239,252,4,991862216
239,248,4,991862882
239,232,4,991858113
239,223,4,991857956
239,216,4,991860676
239,203,4,991862715
239,181,1,991857762
239,180,4,991858310
239,157,4,991862945
239,153,3,991862983
239,141,4,991858523
239,135,4,991862216
239,104,4,991858274
239,88,2,991862480
239,69,5,991858188
239,65,2,991863117
239,39,5,991858188
239,11,4,991858087
239,5,3,991862159
239,4,3,991862027
239,3,4,991861185
240,1923,4,1100891588
240,1885,4.5,1098943951
240,1721,4,1099264266
240,1719,4,1098943980
240,1704,4,1099264460
240,1680,4.5,1098943969
240,1674,3,1100891593
240,1643,4.5,1098943956
240,1617,4,1099264252
240,1580,4,1099264279
240,1517,3,1098940408
240,1500,4,1098940462
240,1393,4,1099264433
240,1391,4,1098944020
240,1374,3,1098940424
240,1358,3.5,1098940471
240,1345,4,1098944013
240,1300,4.5,1098944005
240,1288,4,1098940479
240,1278,4,1098940482
240,1270,4.5,1098943245
240,1269,3.5,1098943033
240,1265,4.5,1098943368
240,1230,4.5,1098940404
240,1207,4.5,1100891613
240,1200,4,1098943372
240,1197,4,1099264243
240,1193,4.5,1099264292
240,1183,3.5,1098943365
240,1086,4,1099263692
240,1079,4,1098943357
240,1036,4,1099264397
240,1035,4,1100891607
240,965,4,1098942362
240,955,4,1098942381
240,954,3,1098942287
240,951,4.5,1098943018
240,950,4,1098942278
240,947,4,1098942354
240,936,4,1098942369
240,927,3.5,1098942545
240,924,4.5,1099264429
240,923,4,1098940434
240,919,5,1098942325
240,913,4.5,1100891624
240,908,4,1098940443
240,905,4.5,1098942302
240,904,3.5,1098940468
240,898,4.5,1098943016
240,785,4,1100891642
240,736,2.5,1098943220
240,708,4,1099264464
240,648,3.5,1099264160
240,608,5,1098943196
240,597,3,1098943250
240,595,3.5,1099264168
240,593,4,1098943115
240,592,3,1099264128
240,588,4,1098943189
240,527,4.5,1098943191
240,508,4,1099264444
240,500,4,1098943263
240,480,3,1098943121
240,457,3.5,1098943126
240,440,3.5,1099264392
240,410,4,1098943389
240,380,1.5,1098943163
240,377,3,1099264147
240,367,3,1099264190
240,357,4,1099264208
240,356,2.5,1098943118
240,348,4,1100891640
240,318,4,1098943148
240,296,3.5,1098943112
240,282,3,1098940465
240,261,4,1099263911
240,236,4.5,1098940440
240,165,3.5,1099264155
240,150,4,1098943139
240,141,3.5,1098943401
240,111,5,1099264401
240,58,4,1098940446
240,50,2.5,1098943216
240,47,4,1098943239
240,39,4.5,1099264239
240,36,4,1099264248
240,34,4.5,1098943234
240,32,4.5,1098943194
240,21,3,1099264224
240,17,4,1099263843
240,16,3.5,1098940415
240,1,4.5,1098943177
241,780,3,847339780
241,778,4,847340320
241,595,3,847339439
241,592,3,847339375
241,589,4,847339510
241,587,3,847339564
241,555,4,847339884
241,551,4,847339780
241,535,5,847340320
241,509,3,847339686
241,500,3,847339539
241,480,3,847339462
241,474,3,847339686
241,471,4,847340064
241,457,3,847339409
241,420,3,847339614
241,410,3,847339564
241,380,3,847339376
241,377,3,847339539
241,370,3,847339855
241,367,3,847339538
241,364,3,847339539
241,362,3,847340064
241,357,3,847339614
241,356,2,847339439
241,355,2,847339906
241,353,2,847339832
241,344,3,847339409
241,342,3,847340005
241,319,5,847340188
241,318,4,847339462
241,317,2,847339639
